                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    420,                 1.2791,                0.74324,                0.88881,                0.84631,                0.80491,                0.83946,                0.63223,                 1.3363,                0.76397,                0.91622,             0.00018246,             0.00018246,             0.00018246
                    421,                 1.2669,                0.73712,                 0.8895,                0.85523,                0.80721,                0.83957,                0.62925,                 1.3366,                0.76614,                0.91529,             0.00018149,             0.00018149,             0.00018149
                    422,                 1.2817,                0.74365,                0.88938,                0.87517,                0.78796,                0.84078,                0.63175,                 1.3372,                0.76714,                0.91607,             0.00018052,             0.00018052,             0.00018052
                    423,                 1.2666,                0.73989,                0.88964,                0.86935,                0.78665,                0.84135,                0.63393,                 1.3299,                0.76264,                0.91495,             0.00017955,             0.00017955,             0.00017955
                    424,                 1.2587,                0.73412,                0.89123,                0.83705,                0.81498,                0.83856,                0.62795,                 1.3332,                0.76763,                0.91604,             0.00017858,             0.00017858,             0.00017858
                    425,                 1.2539,                0.73113,                0.89202,                0.85286,                0.80617,                0.84058,                0.63154,                 1.3306,                0.76332,                0.91381,             0.00017761,             0.00017761,             0.00017761
                    426,                 1.2919,                 0.7546,                0.88888,                0.86551,                0.79165,                0.84118,                0.63165,                 1.3315,                0.76083,                0.91333,             0.00017664,             0.00017664,             0.00017664
                    427,                 1.2822,                0.73942,                0.89166,                0.85473,                0.80133,                0.83646,                0.62959,                  1.329,                0.76088,                0.91307,             0.00017566,             0.00017566,             0.00017566
                    428,                 1.2894,                0.75057,                0.89132,                 0.8562,                0.80984,                 0.8414,                0.63689,                 1.3303,                0.76547,                0.91338,             0.00017469,             0.00017469,             0.00017469
                    429,                 1.2694,                0.74381,                0.88875,                0.85506,                 0.8109,                 0.8415,                0.62824,                 1.3328,                0.76191,                0.91512,             0.00017372,             0.00017372,             0.00017372
                    430,                 1.2765,                0.74342,                0.88943,                0.85354,                0.81446,                0.84558,                0.63315,                 1.3327,                0.76218,                0.91384,             0.00017275,             0.00017275,             0.00017275
                    431,                 1.2598,                0.73411,                0.89116,                0.86915,                0.79904,                0.84601,                0.63508,                 1.3333,                0.76362,                0.91408,             0.00017178,             0.00017178,             0.00017178
                    432,                 1.2719,                0.74527,                0.88668,                0.85687,                0.80577,                0.83687,                0.62616,                 1.3348,                0.77162,                0.91428,             0.00017081,             0.00017081,             0.00017081
                    433,                 1.2805,                0.74747,                0.89058,                0.84994,                0.80632,                0.83535,                0.62627,                 1.3305,                0.76821,                0.91326,             0.00016984,             0.00016984,             0.00016984
                    434,                 1.2577,                 0.7339,                0.89053,                0.85678,                0.80394,                0.83641,                0.62629,                 1.3283,                0.77058,                0.91336,             0.00016887,             0.00016887,             0.00016887
                    435,                 1.2745,                0.73818,                0.88882,                0.85927,                0.80449,                0.83651,                0.62696,                 1.3272,                0.77017,                0.91321,              0.0001679,              0.0001679,              0.0001679
                    436,                  1.274,                0.74013,                0.88775,                0.84392,                0.81595,                0.83524,                0.62583,                 1.3282,                0.77067,                0.91333,             0.00016693,             0.00016693,             0.00016693
                    437,                 1.2778,                0.74135,                0.89001,                0.84785,                0.81621,                0.83785,                0.62965,                 1.3255,                0.76587,                0.91275,             0.00016596,             0.00016596,             0.00016596
                    438,                 1.2615,                0.73896,                0.88894,                0.84711,                0.81596,                 0.8308,                0.62181,                 1.3304,                0.76827,                0.91214,             0.00016499,             0.00016499,             0.00016499
                    439,                  1.277,                0.74565,                0.88864,                0.85658,                0.80911,                0.83649,                0.62937,                  1.328,                0.76202,                0.91175,             0.00016402,             0.00016402,             0.00016402
                    440,                 1.2568,                0.73121,                0.88575,                0.84803,                0.81012,                0.83807,                0.63195,                 1.3275,                0.76135,                 0.9139,             0.00016305,             0.00016305,             0.00016305
                    441,                 1.2646,                0.73839,                0.88746,                0.85681,                0.80624,                0.83779,                0.63322,                 1.3254,                0.75903,                0.91175,             0.00016208,             0.00016208,             0.00016208
                    442,                 1.2653,                0.73859,                0.88914,                0.85844,                0.80556,                0.83954,                0.63265,                 1.3317,                0.76005,                 0.9124,             0.00016111,             0.00016111,             0.00016111
                    443,                  1.259,                0.73332,                0.89106,                0.85707,                0.80875,                0.84364,                0.63581,                  1.328,                0.75992,                 0.9108,             0.00016014,             0.00016014,             0.00016014
                    444,                 1.2613,                0.73187,                0.88905,                0.87157,                0.79639,                0.83804,                0.62929,                 1.3303,                 0.7618,                0.91209,             0.00015917,             0.00015917,             0.00015917
                    445,                 1.2479,                0.73113,                0.88719,                0.87788,                0.79853,                0.84023,                0.63263,                 1.3282,                0.76178,                0.91256,              0.0001582,              0.0001582,              0.0001582
                    446,                 1.2692,                0.73287,                0.88708,                0.86006,                0.80662,                0.84066,                0.63477,                 1.3248,                0.75865,                0.91202,             0.00015723,             0.00015723,             0.00015723
                    447,                 1.2782,                0.73907,                0.89182,                0.86349,                0.79809,                 0.8418,                0.62924,                 1.3357,                0.76331,                0.91495,             0.00015626,             0.00015626,             0.00015626
                    448,                  1.253,                0.72992,                0.88893,                0.84157,                0.81831,                0.83678,                0.62806,                 1.3325,                0.77078,                0.91499,             0.00015529,             0.00015529,             0.00015529
                    449,                 1.2646,                0.73824,                0.88767,                0.83863,                0.81995,                0.83621,                0.62876,                 1.3328,                0.77817,                0.91488,             0.00015432,             0.00015432,             0.00015432
                    450,                 1.2766,                0.74182,                 0.8924,                0.85542,                0.80948,                0.83418,                0.62719,                 1.3282,                0.77801,                0.91393,             0.00015335,             0.00015335,             0.00015335
                    451,                 1.2635,                0.73545,                0.88856,                0.85483,                0.80926,                0.83435,                0.62761,                 1.3284,                0.77503,                 0.9128,             0.00015238,             0.00015238,             0.00015238
                    452,                 1.2634,                0.73622,                0.88783,                0.85926,                0.80367,                 0.8365,                0.63205,                 1.3272,                0.76985,                0.91392,             0.00015141,             0.00015141,             0.00015141
                    453,                 1.2752,                0.73541,                0.89081,                0.84948,                0.81133,                0.83995,                0.63113,                 1.3305,                0.76478,                0.91284,             0.00015044,             0.00015044,             0.00015044
                    454,                 1.2673,                 0.7393,                0.88608,                0.84452,                0.81806,                0.84234,                0.63377,                  1.327,                0.76355,                0.91215,             0.00014947,             0.00014947,             0.00014947
                    455,                 1.2436,                0.72096,                0.88829,                 0.8504,                0.81513,                0.84098,                0.63429,                 1.3279,                0.76452,                 0.9128,              0.0001485,              0.0001485,              0.0001485
                    456,                 1.2531,                0.72609,                0.88521,                0.86572,                0.80739,                 0.8432,                0.63838,                 1.3275,                0.75803,                 0.9116,             0.00014753,             0.00014753,             0.00014753
                    457,                 1.2632,                0.73104,                0.89009,                0.86116,                0.80934,                  0.841,                0.63531,                 1.3286,                0.76383,                0.91312,             0.00014656,             0.00014656,             0.00014656
                    458,                 1.2687,                0.73275,                0.88482,                0.86497,                0.80572,                0.84009,                0.63589,                 1.3236,                 0.7672,                0.91452,             0.00014559,             0.00014559,             0.00014559
                    459,                 1.2482,                 0.7214,                0.88896,                0.85203,                0.81016,                0.83762,                0.63336,                 1.3256,                0.76674,                0.91326,             0.00014462,             0.00014462,             0.00014462
                    460,                  1.268,                0.73526,                0.88829,                0.85516,                0.80186,                0.83732,                0.63207,                 1.3304,                0.77099,                0.91347,             0.00014365,             0.00014365,             0.00014365
                    461,                 1.2679,                0.73418,                0.88829,                  0.851,                0.80776,                0.83664,                0.62891,                 1.3307,                0.76914,                0.91332,             0.00014268,             0.00014268,             0.00014268
                    462,                 1.2518,                0.72863,                0.88876,                0.85382,                0.80801,                0.83838,                0.63537,                 1.3235,                0.75998,                 0.9123,             0.00014171,             0.00014171,             0.00014171
                    463,                 1.2446,                0.72582,                0.88566,                0.85391,                0.80985,                0.84028,                0.63547,                 1.3218,                0.76275,                0.91208,             0.00014074,             0.00014074,             0.00014074
                    464,                 1.2565,                0.72896,                0.88696,                0.86343,                0.81145,                0.84108,                0.63512,                 1.3208,                0.76015,                0.91189,             0.00013977,             0.00013977,             0.00013977
                    465,                 1.2586,                0.72901,                0.88823,                0.86479,                0.80956,                0.84254,                0.63792,                 1.3213,                0.75753,                0.91195,              0.0001388,              0.0001388,              0.0001388
                    466,                 1.2679,                0.73539,                0.89199,                0.86066,                0.80715,                0.84185,                 0.6358,                 1.3241,                0.75728,                0.91375,             0.00013783,             0.00013783,             0.00013783
                    467,                 1.2442,                0.71553,                0.88495,                0.84605,                0.81237,                0.83969,                0.63278,                 1.3229,                0.75939,                0.91345,             0.00013686,             0.00013686,             0.00013686
                    468,                  1.266,                0.73398,                0.88734,                0.85402,                0.81128,                0.84167,                0.63633,                 1.3258,                0.76044,                0.91386,             0.00013589,             0.00013589,             0.00013589
                    469,                 1.2507,                0.72641,                0.88343,                0.86565,                0.80247,                0.84153,                0.63536,                 1.3219,                0.76221,                0.91201,             0.00013492,             0.00013492,             0.00013492
                    470,                 1.2528,                0.72928,                0.88554,                0.84589,                0.81061,                0.83757,                0.63317,                 1.3164,                 0.7593,                0.91139,             0.00013395,             0.00013395,             0.00013395
                    471,                 1.2663,                0.73417,                0.88745,                 0.8589,                0.80879,                0.84179,                0.63543,                 1.3201,                0.75781,                0.91235,             0.00013298,             0.00013298,             0.00013298
                    472,                 1.2621,                0.72972,                0.88527,                0.86269,                0.80945,                 0.8439,                0.63491,                 1.3271,                0.75253,                0.91357,             0.00013201,             0.00013201,             0.00013201
                    473,                 1.2544,                0.72553,                0.88655,                0.85609,                0.81626,                0.84476,                0.63671,                 1.3229,                0.75019,                0.91319,             0.00013104,             0.00013104,             0.00013104
                    474,                 1.2699,                 0.7359,                0.88506,                 0.8623,                0.81634,                0.84632,                0.63761,                 1.3224,                0.75255,                0.91168,             0.00013007,             0.00013007,             0.00013007
                    475,                 1.2511,                0.72473,                 0.8868,                0.87486,                0.80388,                0.84426,                0.63568,                  1.318,                0.75235,                0.90941,              0.0001291,              0.0001291,              0.0001291
                    476,                 1.2562,                0.72698,                0.88557,                0.86737,                0.81055,                0.84224,                0.63795,                 1.3156,                0.75122,                0.90933,             0.00012813,             0.00012813,             0.00012813
                    477,                 1.2611,                0.73089,                0.88651,                0.86326,                0.81341,                 0.8435,                0.63594,                 1.3138,                0.75173,                0.90892,             0.00012716,             0.00012716,             0.00012716
                    478,                 1.2523,                0.72188,                0.88725,                0.86229,                 0.8099,                0.84477,                0.63758,                 1.3163,                 0.7497,                0.90986,             0.00012618,             0.00012618,             0.00012618
                    479,                  1.246,                 0.7224,                 0.8847,                0.86806,                0.80376,                0.84661,                0.63845,                  1.321,                0.74936,                0.91056,             0.00012521,             0.00012521,             0.00012521
                    480,                 1.2455,                0.72342,                0.88404,                0.86163,                 0.8142,                0.84361,                0.63481,                  1.324,                0.75545,                0.91047,             0.00012424,             0.00012424,             0.00012424
                    481,                  1.248,                0.72292,                 0.8868,                0.87331,                0.80372,                0.84264,                0.63632,                 1.3192,                0.75539,                0.91048,             0.00012327,             0.00012327,             0.00012327
                    482,                 1.2417,                0.71934,                0.88665,                0.86224,                0.81179,                0.84588,                 0.6367,                 1.3177,                0.75571,                0.90962,              0.0001223,              0.0001223,              0.0001223
                    483,                 1.2316,                0.71414,                0.88603,                0.86028,                0.81669,                0.84533,                0.63757,                 1.3194,                0.75716,                0.91021,             0.00012133,             0.00012133,             0.00012133
                    484,                 1.2547,                 0.7227,                0.88769,                0.85473,                0.81655,                0.84562,                0.63694,                 1.3191,                0.75256,                0.91003,             0.00012036,             0.00012036,             0.00012036
                    485,                 1.2559,                0.73101,                0.88484,                0.85488,                0.81396,                0.84449,                0.63801,                 1.3185,                0.75304,                0.90986,             0.00011939,             0.00011939,             0.00011939
                    486,                 1.2458,                0.72683,                 0.8857,                0.85687,                0.81309,                0.84258,                0.63513,                 1.3171,                0.75282,                0.90957,             0.00011842,             0.00011842,             0.00011842
                    487,                 1.2781,                0.73942,                0.88539,                0.85507,                0.81901,                0.84295,                0.63475,                 1.3171,                0.75069,                0.90952,             0.00011745,             0.00011745,             0.00011745
                    488,                 1.2394,                0.72125,                0.88532,                0.86361,                0.80543,                 0.8455,                0.63718,                 1.3161,                0.74923,                0.90995,             0.00011648,             0.00011648,             0.00011648
                    489,                  1.235,                0.71385,                0.88108,                0.85822,                0.81724,                0.84743,                0.63626,                 1.3194,                 0.7515,                0.90991,             0.00011551,             0.00011551,             0.00011551
                    490,                 1.2569,                0.72822,                0.88421,                0.86116,                0.81426,                0.84768,                0.63935,                 1.3156,                0.75113,                0.90994,             0.00011454,             0.00011454,             0.00011454
                    491,                   1.24,                0.71806,                0.87996,                0.85961,                0.81443,                0.84825,                   0.64,                 1.3174,                0.75349,                0.91011,             0.00011357,             0.00011357,             0.00011357
                    492,                  1.213,                0.70368,                0.88346,                0.85279,                0.81908,                0.84967,                0.64002,                 1.3208,                0.75328,                0.90992,              0.0001126,              0.0001126,              0.0001126
                    493,                 1.2453,                0.72196,                0.88419,                0.85898,                0.81311,                0.85093,                0.64424,                 1.3108,                0.74788,                0.90735,             0.00011163,             0.00011163,             0.00011163
                    494,                 1.2666,                0.73127,                0.88608,                0.85803,                0.81554,                0.84767,                0.64448,                 1.3129,                0.74948,                0.90732,             0.00011066,             0.00011066,             0.00011066
                    495,                 1.2387,                0.71686,                0.88412,                0.86397,                0.81833,                 0.8506,                0.64364,                 1.3142,                0.74812,                0.90794,             0.00010969,             0.00010969,             0.00010969
                    496,                 1.2529,                0.72489,                0.88783,                0.86241,                0.81131,                0.84785,                0.63989,                 1.3148,                0.74801,                0.90856,             0.00010872,             0.00010872,             0.00010872
                    497,                 1.2459,                0.71927,                0.88692,                 0.8607,                0.81359,                0.84508,                0.63958,                 1.3143,                0.74857,                0.90847,             0.00010775,             0.00010775,             0.00010775
                    498,                 1.2347,                0.71649,                0.88325,                0.86055,                0.81399,                 0.8445,                0.63779,                 1.3126,                 0.7483,                0.90812,             0.00010678,             0.00010678,             0.00010678
                    499,                 1.2475,                 0.7161,                0.88251,                 0.8556,                0.81725,                0.84595,                0.64027,                 1.3116,                  0.747,                0.90808,             0.00010581,             0.00010581,             0.00010581
                    500,                 1.2496,                0.72152,                0.88204,                0.86693,                0.81793,                0.84873,                0.64098,                 1.3129,                0.74826,                0.90882,             0.00010484,             0.00010484,             0.00010484
                    501,                 1.2382,                 0.7146,                0.88084,                0.87271,                0.81892,                0.84976,                0.64251,                 1.3175,                0.74999,                0.90853,             0.00010387,             0.00010387,             0.00010387
                    502,                 1.2488,                0.71884,                  0.886,                0.87264,                0.81763,                 0.8482,                0.63994,                 1.3175,                 0.7486,                0.90856,              0.0001029,              0.0001029,              0.0001029
                    503,                 1.2458,                0.71612,                0.88354,                0.86412,                0.81838,                0.84771,                0.64106,                 1.3145,                0.74884,                0.90796,             0.00010193,             0.00010193,             0.00010193
                    504,                 1.2461,                0.71746,                0.88386,                0.86356,                0.81988,                0.84612,                0.63947,                  1.314,                0.74808,                0.90788,             0.00010096,             0.00010096,             0.00010096
                    505,                  1.238,                0.71296,                0.88122,                0.86607,                0.81661,                 0.8453,                0.63885,                  1.314,                0.74938,                0.90846,             9.9989e-05,             9.9989e-05,             9.9989e-05
                    506,                 1.2316,                0.70854,                0.88433,                0.85867,                 0.8192,                0.84712,                0.64034,                 1.3102,                0.74548,                0.90797,             9.9019e-05,             9.9019e-05,             9.9019e-05
                    507,                  1.249,                0.71432,                0.88399,                0.85438,                0.82316,                0.84739,                0.64118,                 1.3082,                0.74606,                0.90736,             9.8049e-05,             9.8049e-05,             9.8049e-05
                    508,                 1.2425,                0.71894,                 0.8841,                0.86323,                0.82014,                0.85115,                0.64209,                 1.3125,                0.74558,                0.90866,             9.7079e-05,             9.7079e-05,             9.7079e-05
                    509,                 1.2619,                0.72065,                 0.8845,                0.85474,                0.82264,                 0.8523,                0.64398,                 1.3137,                0.74191,                0.90928,             9.6109e-05,             9.6109e-05,             9.6109e-05
                    510,                 1.2344,                0.70765,                0.88128,                 0.8583,                0.81819,                0.85127,                0.64423,                 1.3114,                0.74204,                0.90848,             9.5138e-05,             9.5138e-05,             9.5138e-05
                    511,                 1.2341,                0.70526,                 0.8831,                 0.8564,                 0.8171,                0.84975,                0.64575,                 1.3082,                0.74467,                0.90737,             9.4168e-05,             9.4168e-05,             9.4168e-05
                    512,                 1.2448,                0.71509,                0.88458,                0.86276,                0.81771,                 0.8486,                0.64284,                 1.3091,                 0.7454,                 0.9083,             9.3198e-05,             9.3198e-05,             9.3198e-05
                    513,                 1.2472,                0.72152,                0.88052,                0.86008,                0.82359,                0.85006,                 0.6447,                   1.31,                0.74533,                0.90885,             9.2228e-05,             9.2228e-05,             9.2228e-05
                    514,                 1.2315,                0.70894,                0.88122,                0.85422,                 0.8242,                0.84952,                0.64422,                 1.3089,                0.74579,                0.90859,             9.1258e-05,             9.1258e-05,             9.1258e-05
                    515,                  1.223,                 0.7045,                0.88165,                0.86018,                0.82137,                0.85054,                0.64331,                 1.3103,                0.74562,                0.90905,             9.0287e-05,             9.0287e-05,             9.0287e-05
                    516,                 1.2354,                0.70758,                0.88029,                0.85822,                0.81698,                0.84991,                0.64526,                 1.3083,                0.74055,                0.90879,             8.9317e-05,             8.9317e-05,             8.9317e-05
                    517,                 1.2453,                0.72213,                0.88411,                0.85907,                0.81743,                0.84893,                 0.6436,                 1.3064,                0.74088,                0.90794,             8.8347e-05,             8.8347e-05,             8.8347e-05
                    518,                 1.2432,                0.71193,                0.88396,                0.86965,                0.80858,                0.84727,                0.64023,                 1.3098,                0.74527,                0.90876,             8.7377e-05,             8.7377e-05,             8.7377e-05
                    519,                 1.2435,                0.71639,                0.88584,                0.87178,                 0.8109,                0.84804,                0.63876,                 1.3089,                0.74975,                0.90843,             8.6407e-05,             8.6407e-05,             8.6407e-05
                    520,                 1.2386,                0.71788,                0.87864,                0.87568,                0.80697,                0.84176,                0.63508,                 1.3127,                0.75098,                0.90886,             8.5436e-05,             8.5436e-05,             8.5436e-05
                    521,                 1.2335,                0.71489,                0.88276,                0.87818,                 0.8056,                0.84314,                0.63901,                 1.3104,                0.74807,                0.90877,             8.4466e-05,             8.4466e-05,             8.4466e-05
                    522,                 1.2155,                0.69656,                0.88107,                0.85811,                0.81594,                0.84254,                0.63814,                 1.3054,                0.74767,                0.90794,             8.3496e-05,             8.3496e-05,             8.3496e-05
                    523,                 1.2412,                0.72078,                0.88069,                 0.8648,                0.81373,                0.84213,                0.63749,                 1.3085,                 0.7476,                0.90852,             8.2526e-05,             8.2526e-05,             8.2526e-05
                    524,                 1.2402,                0.71397,                 0.8812,                0.85553,                 0.8169,                0.84347,                0.63873,                 1.3103,                0.75041,                0.90946,             8.1556e-05,             8.1556e-05,             8.1556e-05
                    525,                 1.2372,                0.71273,                0.88466,                0.87146,                0.80568,                0.84343,                0.63909,                  1.308,                0.74758,                0.90906,             8.0585e-05,             8.0585e-05,             8.0585e-05
                    526,                 1.2352,                0.71356,                0.88316,                0.86459,                0.80737,                0.84149,                0.63995,                 1.3106,                0.74789,                0.90922,             7.9615e-05,             7.9615e-05,             7.9615e-05
                    527,                 1.2453,                0.71808,                0.88545,                0.86368,                0.80484,                0.84022,                0.63852,                 1.3096,                0.74819,                0.90915,             7.8645e-05,             7.8645e-05,             7.8645e-05
                    528,                 1.2383,                0.71596,                0.88212,                0.85736,                 0.8121,                 0.8428,                 0.6386,                 1.3071,                 0.7465,                0.90776,             7.7675e-05,             7.7675e-05,             7.7675e-05
                    529,                 1.2281,                 0.7101,                0.88199,                0.85001,                0.81594,                0.84321,                0.63747,                 1.3075,                0.74666,                0.90825,             7.6705e-05,             7.6705e-05,             7.6705e-05
                    530,                 1.2273,                0.70726,                0.88464,                0.85826,                0.80827,                0.84173,                0.63666,                 1.3102,                0.74654,                0.90842,             7.5734e-05,             7.5734e-05,             7.5734e-05
                    531,                 1.2311,                 0.7024,                0.88136,                0.86294,                0.80807,                0.84262,                0.63871,                 1.3065,                0.74936,                0.90761,             7.4764e-05,             7.4764e-05,             7.4764e-05
                    532,                 1.2266,                 0.7046,                0.88288,                0.85764,                 0.8117,                0.84392,                0.63914,                 1.3047,                0.74899,                0.90693,             7.3794e-05,             7.3794e-05,             7.3794e-05
                    533,                 1.2287,                0.71026,                0.88025,                0.87249,                 0.8027,                0.84494,                0.64073,                 1.3056,                0.74776,                0.90677,             7.2824e-05,             7.2824e-05,             7.2824e-05
                    534,                 1.2403,                0.71041,                0.88166,                0.87469,                0.80559,                0.84535,                0.64059,                  1.306,                0.74509,                0.90623,             7.1854e-05,             7.1854e-05,             7.1854e-05
                    535,                 1.2329,                0.70882,                0.87995,                0.87498,                0.80462,                0.84594,                 0.6415,                 1.3076,                0.74309,                0.90636,             7.0883e-05,             7.0883e-05,             7.0883e-05
                    536,                 1.2364,                0.71198,                0.88044,                0.86542,                0.81436,                0.84679,                0.64415,                 1.3055,                0.74421,                0.90633,             6.9913e-05,             6.9913e-05,             6.9913e-05
                    537,                 1.2264,                0.71224,                0.88201,                0.86743,                0.81047,                0.84711,                0.64218,                 1.3074,                 0.7465,                0.90692,             6.8943e-05,             6.8943e-05,             6.8943e-05
                    538,                 1.2356,                0.71399,                 0.8839,                0.86232,                0.81421,                0.84692,                0.64197,                 1.3066,                0.74676,                0.90727,             6.7973e-05,             6.7973e-05,             6.7973e-05
                    539,                 1.2401,                  0.714,                0.88242,                0.85867,                0.81827,                0.84716,                0.64258,                 1.3052,                0.74414,                0.90725,             6.7003e-05,             6.7003e-05,             6.7003e-05
                    540,                 1.2353,                0.70334,                0.88041,                0.85905,                0.82276,                 0.8484,                0.64473,                 1.3053,                0.74395,                0.90688,             6.6032e-05,             6.6032e-05,             6.6032e-05
                    541,                 1.2325,                0.70523,                0.88109,                0.86203,                0.81826,                0.84792,                0.64441,                  1.305,                0.74528,                0.90689,             6.5062e-05,             6.5062e-05,             6.5062e-05
                    542,                 1.2367,                0.71098,                0.88146,                0.85762,                0.82057,                0.84717,                0.64355,                 1.3055,                0.74471,                0.90718,             6.4092e-05,             6.4092e-05,             6.4092e-05
                    543,                 1.2381,                0.71717,                 0.8834,                0.85324,                0.81799,                0.84593,                0.64562,                 1.3048,                0.74299,                0.90732,             6.3122e-05,             6.3122e-05,             6.3122e-05
                    544,                 1.2347,                0.70386,                  0.884,                0.85181,                0.82079,                 0.8454,                0.64405,                  1.302,                0.73972,                0.90582,             6.2152e-05,             6.2152e-05,             6.2152e-05
                    545,                 1.2191,                0.70229,                0.87847,                0.85172,                0.82627,                0.84655,                0.64296,                  1.302,                0.73919,                0.90607,             6.1181e-05,             6.1181e-05,             6.1181e-05
                    546,                 1.2337,                0.70987,                0.88011,                0.85323,                0.82443,                0.84848,                0.64437,                 1.3027,                0.73947,                0.90624,             6.0211e-05,             6.0211e-05,             6.0211e-05
                    547,                 1.2232,                0.70061,                0.88157,                0.85409,                  0.822,                0.84783,                0.64388,                  1.304,                0.73955,                0.90644,             5.9241e-05,             5.9241e-05,             5.9241e-05
                    548,                 1.2301,                0.70976,                 0.8778,                0.85724,                0.82355,                0.84911,                0.64528,                 1.3039,                0.73919,                0.90704,             5.8271e-05,             5.8271e-05,             5.8271e-05
                    549,                 1.2295,                 0.7071,                0.88481,                0.85143,                0.82339,                0.84839,                0.64536,                 1.3034,                0.74117,                0.90751,             5.7301e-05,             5.7301e-05,             5.7301e-05
                    550,                 1.2242,                0.70809,                0.88017,                0.85401,                0.81824,                0.84696,                0.64545,                 1.3007,                0.74124,                0.90648,              5.633e-05,              5.633e-05,              5.633e-05
                    551,                 1.2462,                0.71574,                0.87932,                0.86305,                0.81198,                0.84873,                0.64575,                 1.3006,                0.74184,                0.90665,              5.536e-05,              5.536e-05,              5.536e-05
                    552,                 1.2236,                0.69974,                0.88147,                0.86508,                0.80841,                0.84727,                0.64412,                 1.2986,                0.73989,                0.90559,              5.439e-05,              5.439e-05,              5.439e-05
                    553,                 1.2089,                0.69516,                0.87995,                0.86217,                0.81108,                0.84775,                0.64308,                 1.2989,                0.74054,                0.90511,              5.342e-05,              5.342e-05,              5.342e-05
